"Object";"Program";"Line";"Status";"RPO"
"U_XMLNFESEF";"NFESEFAZ.PRW";"31";"NoAuth";"Custom"
"U_XPEDMAIL";"RCOM010.PRW";"868";"NoAuth";"Custom"
"U_XPUTSX1";"SI99M001.PRW";"14";"NoAuth";"Custom"
"U_XRELAVAL";"XRELAVAL.PRW";"21";"NoAuth";"Custom"
"U_XRETSC";"WFSENDPC.PRW";"445";"NoAuth";"Custom"
"U_YGERAPA";"OZ34WS04.PRW";"980";"NoAuth";"Custom"
"U_YGETDADOS4";"OZ34WS04.PRW";"404";"NoAuth";"Custom"
"U_YGETLIST";"OZ34WS04.PRW";"109";"NoAuth";"Custom"
"U_Z0427MANUTENCAO";"OZ04M27.PRW";"305";"NoAuth";"Custom"
"U_Z04M5MANUTENCAO";"OZ04M05.PRW";"375";"NoAuth";"Custom"
"U_ZA2CONTA";"ZA2CONTA.PRW";"21";"NoAuth";"Custom"
"U_ZATUSENHA2";"ZNOVSENHA2.PRW";"12";"NoAuth";"Custom"
"U_ZGERATIT";"OZ34WS01.PRW";"952";"NoAuth";"Custom"
"U_ZGETDADOS4";"OZ34WS01.PRW";"373";"NoAuth";"Custom"
"U_ZGETLIST";"OZ34WS01.PRW";"104";"NoAuth";"Custom"
"U_ZMINIFORM";"ZMINIFORM.TLPP";"18";"NoAuth";"Custom"
"U_ZMOD1LEG";"ZMODEL3.PRW";"145";"NoAuth";"Custom"
"U_ZMODEL3";"ZMODEL3.PRW";"7";"NoAuth";"Custom"
"U_ZMVC01LEG";"AESS018.PRW";"125";"NoAuth";"Custom"
"U_ZNOVSENHA";"ZNOVSENHA.PRW";"14";"NoAuth";"Custom"
"U_ZTESTAR";"ZNOVSENHA2.PRW";"75";"NoAuth";"Custom"
"U_ZW1EXIST";"XCOR001.PRW";"971";"NoAuth";"Custom"
"U__DQZLAVR";"WSCLIENT_WSMTCUSTOMERPRODUCTIONORDER.PRX";"12";"Prod";"Default"
"U__ERPFXKL";"WSCLIENT_WSFTCUSTOMERTASK.PRX";"12";"Prod";"Default"
"U__ETUOYWV";"WSCLIENT_WSMTCUSTOMERSALESORDER.PRX";"12";"Prod";"Default"
"U__JJNWPFA";"WSCLIENT_WSMTSYSTEMCUSTOMER.PRX";"12";"Prod";"Default"
"U__PCUS";"ESTC001.PRW";"893";"NoAuth";"Custom"
"U__RDMKJIO";"WSCLIENT_WSMTCUSTOMER.PRX";"12";"Prod";"Default"
"U__RSCLTTQ";"WSCLIENT_WSFSCUSTOMERSERVICECALL.PRX";"12";"Prod";"Default"
"U__RSNKKUO";"WSCLIENT_WSMTCUSTOMERBUDGET.PRX";"12";"Prod";"Default"
"U__SDEOKWH";"WSCLIENT_WSFTCUSTOMERSALESSUMMARY.PRX";"12";"Prod";"Default"
"U__SKNEINX";"WSCLIENT_WSMTCUSTOMERPRODUCT.PRX";"12";"Prod";"Default"
"U__TNLSJXG";"WSPAGAMENTOS.PRW";"12";"NoAuth";"Custom"
"U__TSLQVUT";"WSCLIENT_WSFINANCECUSTOMERBILL.PRX";"12";"Prod";"Default"
"U__WNWQKYO";"WSCLIENT_WSFINANCESELLERCUSTOMERREGFORM.PRX";"12";"Prod";"Default"
"U__WPQLLJN";"WSCLIENT_WSMTCUSTOMERSELLER.PRX";"12";"Prod";"Default"
"U__YDMNUNM";"WSCLIENT_WSCRMCUSTOMERCONTACT.PRX";"12";"Prod";"Default"
"U__YDSNZNZ";"WSCLIENT_WSCRMSELLERCUSTOMERCONTACT.PRX";"12";"Prod";"Default"
"U__YPNQILQ";"WSCLIENT_WSMTCUSTOMERINVOICE.PRX";"12";"Prod";"Default"
"U__ZLOTKOT";"WSCLIENT_WSFINANCECUSTOMERREGFORM.PRX";"12";"Prod";"Default"
"U__ZMQULFI";"WSCLIENT_WSMTSELLERCUSTOMER.PRX";"12";"Prod";"Default"
"U___FA240PA";"FA240PA.PRW";"5";"NoAuth";"Custom"
"VA1100153_CUSTOMER";"VEIA110.PRW";"1501";"Prod";"Default"
"VA1100163_CUSTOMERWITHID";"VEIA110.PRW";"1528";"Prod";"Default"
"VA1100173_CUSTOMERWITHOUTID";"VEIA110.PRW";"1640";"Prod";"Default"
"VA1100263_SETMODELCUSTOMER";"VEIA110.PRW";"1969";"Prod";"Default"
"VA1100383_DELETECUSTOMER";"VEIA110.PRW";"1589";"Prod";"Default"
"VEJDQUOTECUSTOMER";"VEJDQUOTEMAINTAINQUOTE.PRW";"0";"Prod";"Default"
"VEJDQUOTECUSTOMERADDRESS";"VEJDQUOTEMAINTAINQUOTE.PRW";"0";"Prod";"Default"
"WMSBCCCUSTOMIZACAO";"WMSBCCCUSTOMIZACAO.PRW";"0";"Prod";"Default"
"WMSCLS0004";"WMSBCCCUSTOMIZACAO.PRW";"12";"Prod";"Default"
"WSCONTABILIZACAO";"RT34WS01.PRW";"0";"NoAuth";"Custom"
"WSCRMCUSTOMERCONTACT";"WSCLIENT_WSCRMCUSTOMERCONTACT.PRX";"0";"Prod";"Default"
"WSCRMSELLERCUSTOMERCONTACT";"WSCLIENT_WSCRMSELLERCUSTOMERCONTACT.PRX";"0";"Prod";"Default"
"WSFINANCECUSTOMERBILL";"WSCLIENT_WSFINANCECUSTOMERBILL.PRX";"0";"Prod";"Default"
"WSFINANCECUSTOMERREGFORM";"WSCLIENT_WSFINANCECUSTOMERREGFORM.PRX";"0";"Prod";"Default"
"WSFINANCESELLERCUSTOMERREGFORM";"WSCLIENT_WSFINANCESELLERCUSTOMERREGFORM.PRX";"0";"Prod";"Default"
"WSFSCUSTOMERSERVICECALL";"WSCLIENT_WSFSCUSTOMERSERVICECALL.PRX";"0";"Prod";"Default"
"WSFTCUSTOMERSALESSUMMARY";"WSCLIENT_WSFTCUSTOMERSALESSUMMARY.PRX";"0";"Prod";"Default"
"WSFTCUSTOMERTASK";"WSCLIENT_WSFTCUSTOMERTASK.PRX";"0";"Prod";"Default"
"WSMTCUSTOMER";"WSCLIENT_WSMTCUSTOMER.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERBUDGET";"WSCLIENT_WSMTCUSTOMERBUDGET.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERINVOICE";"WSCLIENT_WSMTCUSTOMERINVOICE.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERPRODUCT";"WSCLIENT_WSMTCUSTOMERPRODUCT.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERPRODUCTIONORDER";"WSCLIENT_WSMTCUSTOMERPRODUCTIONORDER.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERSALESORDER";"WSCLIENT_WSMTCUSTOMERSALESORDER.PRX";"0";"Prod";"Default"
"WSMTCUSTOMERSELLER";"WSCLIENT_WSMTCUSTOMERSELLER.PRX";"0";"Prod";"Default"
"WSMTSELLERCUSTOMER";"WSCLIENT_WSMTSELLERCUSTOMER.PRX";"0";"Prod";"Default"
"WSMTSYSTEMCUSTOMER";"WSCLIENT_WSMTSYSTEMCUSTOMER.PRX";"0";"Prod";"Default"
"WSPAGAMENTOS";"RT99WS03.PRW";"0";"NoAuth";"Custom"
"WSPAGAMENTOS_ARRAYOFPAGAMENTO";"WSPAGAMENTOS.PRW";"0";"NoAuth";"Custom"
"WSPAGAMENTOS_PAGAMENTO";"WSPAGAMENTOS.PRW";"0";"NoAuth";"Custom"
"WSPAGAMENTOS_PAGAMENTOS";"WSPAGAMENTOS.PRW";"0";"NoAuth";"Custom"
"WSWSPAGAMENTOS";"WSPAGAMENTOS.PRW";"0";"NoAuth";"Custom"
